Antiguedad,Kilometraje,Marca.1.Índice,Modelo.1.Índice,Version.1.Índice,Precios Lista.Precio de Lista,Precio
4,52107,5,32,132,985000,531999
6,67773,5,32,124,985000,446999
8,78800,5,32,128,985000,347999
7,89648,5,31,185,885000,355999
7,126183,5,38,186,1215000,467999
7,51000,5,31,181,885000,400999
5,51500,5,31,154,885000,529999
5,69600,5,34,150,795000,383999
6,73479,5,34,150,795000,370999
5,39500,5,34,150,795000,438999
6,24813,5,34,150,795000,433999
8,64451,5,36,149,695000,269999
11,107500,5,31,187,885000,224999
8,99000,5,36,152,695000,264999
8,91494,5,31,123,885000,305999
6,79000,5,34,150,795000,357999
8,95471,5,31,147,885000,272999
8,85313,5,37,137,795000,312999
8,87605,5,37,137,795000,302999
7,62373,5,36,130,695000,330999
7,56825,5,36,188,695000,436999
6,79001,5,36,143,695000,305999
6,61826,5,36,143,695000,324999
6,51342,5,36,143,695000,340999
7,73545,5,36,144,695000,275999
7,83741,5,36,144,695000,271999
6,51009,5,36,144,695000,336999
6,38593,5,36,144,695000,337999
6,73241,5,36,144,695000,310999
6,56000,5,36,144,695000,332999
6,46045,5,36,144,695000,326999
13,122760,5,31,173,885000,194999
3,50078,5,36,161,695000,466999
5,43000,5,31,168,885000,436999
8,101000,5,36,166,695000,222999
9,118037,5,36,164,695000,210999
9,73000,5,37,137,795000,288999
9,114000,5,37,137,795000,259999
4,57330,5,36,161,695000,408999
8,59100,5,31,147,885000,311999
8,65000,5,37,137,795000,316999
5,46469,5,31,147,885000,493999
7,70000,5,31,181,885000,331999
10,91010,5,35,174,985000,389999
5,42463,5,32,180,985000,663999
8,70506,5,37,137,795000,320999
10,94000,6,44,218,487900,211999
5,84301,6,44,226,487900,276999
6,73098,6,44,220,487900,262999
6,63699,6,44,219,487900,277999
9,101387,6,47,228,734900,204999
3,35356,6,44,221,487900,380999
7,42650,6,44,218,487900,265999
8,39671,6,46,227,1014900,279999
8,131000,6,46,227,1014900,233999
3,31000,6,47,225,734900,564999
9,69917,6,46,227,1014900,235999
4,40265,6,44,223,487900,366999
5,51009,6,44,226,487900,308999
6,71235,6,46,224,1014900,419999
8,95192,6,44,217,487900,219999
12,71512,6,45,222,499900,146999
6,49000,6,44,219,487900,290999
11,102473,6,48,233,489900,192999
6,49000,6,44,219,487900,288999
6,96540,6,44,220,487900,231999
10,114495,6,44,217,487900,209999
6,60275,6,44,220,487900,265999
8,119682,6,47,228,734900,227999
7,55307,6,47,228,734900,293999
5,86635,6,44,223,487900,296999
9,101387,6,47,228,734900,203999
8,81889,6,44,217,487900,217999
9,96582,6,45,230,499900,191999
6,63699,6,44,219,487900,276999
6,73584,6,44,219,487900,247999
5,51009,6,44,226,487900,309999
11,102473,6,48,233,489900,156999
9,103000,6,44,218,487900,190999
9,127242,6,43,216,277900,144999
15,100380,6,46,232,1014900,153999
8,131000,6,46,227,1014900,234999
11,70413,6,44,231,487900,202999
9,96582,6,45,230,499900,194999
2,46350,6,44,229,487900,355999
7,101581,6,47,228,734900,272999
7,140000,6,46,224,1014900,407999
7,56599,6,44,217,487900,242999
7,62478,6,44,217,487900,248999
2,18268,6,44,226,487900,351999
10,94000,6,44,218,487900,213999
5,43355,6,44,223,487900,349999
11,78528,6,44,231,487900,179999
9,103000,6,44,218,487900,191999
2,18268,6,44,226,487900,423999
5,43355,6,44,223,487900,309999
5,51009,6,44,226,487900,310999
5,84301,6,44,226,487900,275999
11,78528,6,44,231,487900,185999
6,60275,6,44,220,487900,274999
6,73098,6,44,220,487900,263999
3,31000,6,47,225,734900,567999
8,120200,6,44,218,487900,189999
12,71408,6,45,222,499900,148999
2,18268,6,44,226,487900,352999
8,81889,6,44,217,487900,218999
5,84301,6,44,226,487900,274999
7,144416,6,46,224,1014900,407999
6,71235,6,46,224,1014900,443999
3,31000,6,47,225,734900,570999
6,66684,6,46,224,1014900,404999
4,40265,6,44,223,487900,368999
5,45455,6,44,223,487900,332999
7,55307,6,47,228,734900,290999
12,71408,6,45,222,499900,156999
6,63000,6,44,219,487900,269999
8,120200,6,44,218,487900,191999
9,127242,6,43,216,277900,177999
10,94000,6,44,218,487900,212999
9,67865,6,44,217,487900,221999
7,82064,6,46,224,1014900,356999
2,13530,6,44,229,487900,418999
8,81889,6,44,217,487900,219999
6,73098,6,44,220,487900,261999
8,95192,6,44,217,487900,221999
10,114000,6,44,217,487900,209999
6,49000,6,44,219,487900,289999
4,40265,6,44,223,487900,367999
0,10000,7,49,234,449900,657999
8,46375,8,51,236,1959900,690999
8,46375,8,51,236,1959900,692999
2,22119,8,53,238,789900,717999
9,107128,8,52,237,779900,257999
8,52000,8,51,236,1959900,714999
8,114014,8,52,237,779900,270999
9,107128,8,52,237,779900,258999
14,107180,8,50,235,589900,127999
8,46375,8,51,236,1959900,692999
2,22119,8,53,238,789900,706999
8,85000,8,51,236,1959900,643999
8,85000,8,51,236,1959900,632999
3,24676,9,54,239,294900,326999
1,8487,9,54,240,294900,342999
1,8487,9,54,240,294900,332999
2,23576,9,54,241,294900,323999
3,35500,9,54,242,294900,269999
3,24676,9,54,239,294900,322999
3,56170,9,54,239,294900,276999
1,8487,9,54,240,294900,338999
5,60000,10,57,290,441900,242999
11,88879,10,74,349,799900,375999
10,41000,10,59,271,224600,133999
6,68083,10,66,271,178900,158999
9,107000,10,56,244,227600,142999
7,87154,10,63,272,247900,172999
10,120006,10,56,306,227600,131999
6,70000,10,55,258,430900,194999
9,102645,10,56,244,227600,147999
9,134710,10,56,244,227600,133999
10,63865,10,56,306,227600,136999
5,84456,10,63,258,247900,196999
8,71503,10,56,244,227600,152999
9,49698,10,70,302,622900,280999
5,55443,10,55,243,430900,231999
8,74432,10,56,244,227600,149999
8,105883,10,56,244,227600,152999
2,22000,10,62,279,298400,259999
2,44200,10,55,274,430900,263999
8,124018,10,56,321,227600,158999
8,39180,10,58,285,398600,219999
8,69346,10,57,270,441900,196999
6,40710,10,58,320,398600,221999
2,9498,10,75,317,381400,261999
10,41870,10,56,251,227600,154999
9,107586,10,57,270,441900,190999
5,63700,10,63,272,247900,203999
8,101654,10,57,270,441900,181999
12,93000,10,59,271,224600,110999
8,194252,10,56,244,227600,132999
5,81700,10,63,272,247900,200999
7,62000,10,63,303,247900,170999
4,38000,10,63,258,247900,194999
6,65000,10,57,254,441900,250999
8,69630,10,56,321,227600,174999
6,41768,10,59,247,224600,186999
2,39000,10,69,284,797400,755999
8,96000,10,56,321,227600,169999
8,82061,10,56,321,227600,167999
10,58000,10,63,255,247900,141999
8,105160,10,56,321,227600,170999
9,129031,10,57,270,441900,192999
8,80713,10,57,270,441900,203999
7,70107,10,66,299,178900,148999
10,93399,10,69,340,797400,291999
2,25651,10,64,262,497100,452999
8,70501,10,57,245,441900,194999
8,75167,10,71,313,779900,270999
8,101654,10,57,270,441900,179999
9,107586,10,57,270,441900,189999
6,19649,10,55,243,430900,221999
6,42568,10,63,303,247900,169999
9,93000,10,56,344,227600,131999
7,56000,10,58,315,398600,224999
6,58000,10,57,254,441900,252999
9,93165,10,67,266,1217400,451999
5,45295,10,55,258,430900,191999
8,126000,10,56,244,227600,157999
6,64774,10,60,248,578900,232999
6,82204,10,59,249,224600,161999
10,104579,10,57,270,441900,180999
10,104000,10,57,325,441900,163999
9,56096,10,57,270,441900,197999
7,62278,10,66,271,178900,157999
10,90586,10,57,270,441900,175999
8,46461,10,58,246,398600,201999
13,107446,10,56,310,227600,105999
6,43408,10,57,254,441900,255999
11,75000,10,56,316,227600,130999
2,22543,10,75,317,381400,252999
8,105883,10,56,244,227600,151999
14,137319,10,67,283,1217400,203999
10,97000,10,57,245,441900,176999
9,66162,10,56,244,227600,135999
7,35758,10,58,320,398600,192999
5,30529,10,57,281,441900,282999
7,65813,10,63,303,247900,165999
10,98595,10,56,244,227600,145999
8,130804,10,56,321,227600,141999
3,20000,10,62,275,298400,252999
6,21800,10,59,249,224600,201999
7,34500,10,70,308,622900,301999
6,99696,10,55,300,430900,195999
10,41800,10,56,251,227600,155999
2,26955,10,75,317,381400,259999
13,81488,10,67,348,1217400,260999
4,72000,10,62,252,298400,186999
6,45674,10,57,254,441900,266999
9,108377,10,56,316,227600,131999
3,46400,10,62,253,298400,228999
9,98000,10,57,270,441900,197999
9,99400,10,70,326,622900,158999
8,82000,10,59,280,224600,173999
5,86160,10,66,263,178900,169999
6,57362,10,66,287,178900,175999
6,38137,10,66,263,178900,170999
10,109500,10,67,264,1217400,413999
10,71411,10,67,264,1217400,458999
9,91606,10,56,316,227600,126999
4,87018,10,62,253,298400,198999
7,53608,10,71,298,779900,365999
8,87477,10,57,270,441900,187999
3,22714,10,55,304,430900,263999
9,85148,10,58,350,398600,134999
7,40259,10,57,267,441900,202999
6,47360,10,57,267,441900,225999
14,128335,10,67,269,1217400,233999
8,84000,10,73,311,1241300,455999
10,120220,10,56,306,227600,138999
8,45000,10,68,322,158700,140999
7,61000,10,66,271,178900,157999
6,68083,10,66,271,178900,159999
4,50000,10,66,263,178900,185999
6,62842,10,57,292,441900,218999
8,76004,10,70,288,622900,215999
4,54783,10,66,263,178900,173999
7,108714,10,63,272,247900,145999
6,58000,10,57,254,441900,253999
9,50000,10,70,302,622900,244999
9,81000,10,70,326,622900,172999
4,46824,10,62,253,298400,229999
5,45882,10,55,243,430900,223999
8,69723,10,58,312,398600,160999
10,113181,10,56,306,227600,134999
9,82577,10,57,270,441900,189999
9,95804,10,58,312,398600,143999
11,106000,10,57,256,441900,179999
9,72453,10,57,256,441900,216999
11,128466,10,57,256,441900,150999
9,146561,10,57,256,441900,189999
2,26299,10,64,260,497100,357999
2,25651,10,64,262,497100,459999
4,50874,10,66,263,178900,167999
7,63000,10,55,258,430900,175999
4,38465,10,55,258,430900,223999
7,79806,10,66,271,178900,153999
5,49842,10,63,258,247900,182999
8,73687,10,68,271,158700,149999
7,85000,10,63,272,247900,172999
6,65390,10,65,261,788900,435999
8,58581,10,57,277,441900,223999
8,61025,10,57,277,441900,232999
6,82460,10,63,258,247900,155999
5,44662,10,59,276,224600,192999
2,16504,10,65,334,788900,758999
8,77778,10,57,277,441900,223999
4,44421,10,59,291,224600,176999
5,64062,10,57,281,441900,261999
2,35500,10,62,278,298400,249999
2,10046,10,62,278,298400,308999
10,48620,10,77,327,1884900,973999
11,127437,10,74,318,799900,366999
2,28747,10,55,265,430900,281999
5,33351,10,69,296,797400,494999
5,54258,10,57,281,441900,259999
2,16640,10,62,278,298400,281999
2,18000,10,62,278,298400,266999
4,41493,10,62,253,298400,234999
9,106085,10,56,251,227600,143999
6,123373,10,55,258,430900,183999
9,112259,10,56,244,227600,139999
6,41700,10,57,292,441900,234999
5,42145,10,55,268,430900,216999
6,75000,10,55,268,430900,190999
2,22653,10,62,273,298400,256999
2,17518,10,62,278,298400,279999
1,10584,10,62,273,298400,296999
5,53000,10,55,243,430900,233999
4,49000,10,62,275,298400,195999
2,10270,10,62,273,298400,271999
8,128000,10,56,244,227600,157999
10,62784,10,56,306,227600,143999
1,11900,10,62,273,298400,285999
11,79000,10,57,270,441900,174999
5,31259,10,57,281,441900,290999
2,18436,10,62,278,298400,269999
8,101571,10,56,321,227600,170999
7,99000,10,55,243,430900,196999
9,120720,10,57,256,441900,188999
3,27000,10,69,289,797400,695999
3,32150,10,62,275,298400,230999
6,50250,10,59,276,224600,197999
9,94152,10,63,345,247900,121999
4,34120,10,62,253,298400,236999
4,48097,10,62,253,298400,222999
6,64774,10,60,248,578900,288999
7,129497,10,66,299,178900,136999
7,70107,10,66,299,178900,149999
6,23363,10,66,287,178900,185999
6,99000,10,66,287,178900,161999
6,98000,10,66,287,178900,179999
10,84230,10,80,351,678900,258999
3,21639,10,55,330,430900,272999
2,18535,10,64,260,497100,382999
5,43466,10,63,324,247900,198999
10,100371,10,67,328,1217400,401999
7,41488,10,57,267,441900,227999
5,55681,10,63,258,247900,184999
8,79000,10,57,270,441900,205999
3,10400,10,76,323,577900,393999
10,104000,10,57,325,441900,197999
4,65000,10,62,273,298400,204999
8,83000,10,73,266,1241300,469999
2,16307,10,74,314,799900,725999
8,81620,10,68,309,158700,136999
6,94444,10,66,271,178900,130999
12,104972,10,59,309,224600,113999
5,35139,10,74,314,799900,614999
3,51000,10,63,258,247900,202999
10,60000,10,57,325,441900,206999
13,120000,10,56,310,227600,106999
9,133387,10,56,251,227600,137999
9,129031,10,57,270,441900,193999
10,90586,10,57,270,441900,176999
10,105000,10,57,270,441900,184999
2,52462,10,62,307,298400,204999
10,90000,10,67,264,1217400,486999
8,78000,10,57,270,441900,205999
3,33774,10,65,261,788900,590999
8,61308,10,57,270,441900,197999
9,136165,10,57,270,441900,180999
8,119767,10,64,332,497100,286999
4,41386,10,70,308,622900,357999
5,48081,10,63,259,247900,199999
6,69168,10,66,263,178900,167999
4,31000,10,62,253,298400,238999
3,24754,10,63,258,247900,212999
6,82204,10,59,249,224600,162999
8,98161,10,57,277,441900,196999
9,98593,10,57,270,441900,186999
6,63564,10,63,303,247900,168999
8,71070,10,56,306,227600,163999
8,66759,10,57,245,441900,195999
5,76058,10,63,259,247900,184999
5,14000,10,55,258,430900,213999
7,72499,10,63,324,247900,179999
8,97552,10,57,245,441900,193999
12,114745,10,57,245,441900,142999
5,46371,10,63,259,247900,185999
8,45844,10,57,245,441900,207999
6,67190,10,69,342,797400,457999
9,25256,10,57,245,441900,196999
4,23646,10,62,253,298400,238999
6,41768,10,59,247,224600,189999
6,100300,10,66,263,178900,157999
4,94298,10,62,252,298400,182999
4,35259,10,62,252,298400,215999
9,117000,10,70,302,622900,211999
8,65624,10,57,270,441900,201999
4,30585,10,62,253,298400,242999
8,70501,10,57,245,441900,196999
10,97000,10,57,245,441900,181999
7,76899,10,63,303,247900,172999
5,61532,10,55,243,430900,226999
6,49006,10,61,338,699900,530999
8,127469,10,68,309,158700,144999
10,96402,10,67,264,1217400,451999
6,79110,10,59,276,224600,172999
11,44400,10,61,250,699900,284999
10,118800,10,56,244,227600,139999
5,47207,10,55,243,430900,231999
6,65574,10,63,258,247900,182999
5,116000,10,66,263,178900,164999
7,48000,10,63,286,247900,196999
7,48724,10,59,291,224600,154999
5,37800,10,55,300,430900,209999
5,54725,10,55,268,430900,205999
6,79826,10,57,254,441900,235999
6,19649,10,55,243,430900,226999
5,59596,10,66,287,178900,169999
5,54800,10,55,243,430900,231999
4,49594,10,62,307,298400,201999
5,43530,10,55,243,430900,233999
6,64817,10,66,263,178900,164999
3,18063,10,55,304,430900,268999
1,10566,10,62,279,298400,289999
8,76004,10,70,288,622900,212999
4,48097,10,62,253,298400,218999
5,54258,10,57,281,441900,257999
3,72000,10,62,273,298400,196999
5,47314,10,63,258,247900,193999
5,68185,10,63,258,247900,190999
4,31495,10,63,258,247900,220999
4,45790,10,63,258,247900,207999
5,45295,10,55,258,430900,194999
8,75167,10,71,313,779900,267999
9,142395,10,56,244,227600,143999
10,97786,10,57,245,441900,171999
9,140752,10,58,312,398600,153999
7,51100,10,55,258,430900,184999
2,44200,10,55,274,430900,264999
6,47859,10,55,300,430900,213999
6,102436,10,55,300,430900,181999
7,115679,10,55,268,430900,179999
3,32150,10,62,275,298400,228999
6,86000,10,55,268,430900,200999
5,71563,10,66,287,178900,186999
5,76445,10,63,258,247900,188999
5,83442,10,63,258,247900,196999
2,36725,10,62,278,298400,249999
6,102436,10,55,300,430900,180999
4,45790,10,63,258,247900,205999
5,87070,10,63,259,247900,171999
6,46818,10,71,293,779900,449999
2,26299,10,64,260,497100,355999
3,17680,10,63,259,247900,228999
8,105830,10,71,313,779900,257999
7,31200,10,55,268,430900,189999
10,106000,10,57,245,441900,169999
6,98699,10,63,258,247900,170999
14,128335,10,67,269,1217400,231999
4,38000,10,63,258,247900,195999
5,81179,10,63,258,247900,196999
10,122680,10,59,322,224600,113999
4,34120,10,62,253,298400,234999
5,80264,10,63,258,247900,180999
2,10270,10,62,273,298400,263999
3,33600,10,63,259,247900,220999
5,49181,10,63,259,247900,187999
7,101900,10,57,254,441900,211999
11,114100,10,57,256,441900,171999
2,8000,10,55,274,430900,329999
6,69668,10,55,258,430900,194999
4,37108,10,63,258,247900,197999
4,25000,10,63,259,247900,228999
9,108000,10,57,245,441900,171999
8,98000,10,57,270,441900,199999
5,60230,10,55,243,430900,223999
12,47000,10,58,346,398600,128999
4,38000,10,63,258,247900,193999
2,28000,10,75,317,381400,247999
4,24394,10,63,259,247900,221999
9,73000,10,58,257,398600,148999
2,9498,10,75,317,381400,249999
9,49500,10,59,280,224600,163999
5,62236,10,57,290,441900,242999
10,99616,10,56,244,227600,142999
8,64000,10,56,244,227600,165999
8,55000,10,57,270,441900,218999
5,65081,10,63,272,247900,202999
10,95331,10,67,266,1217400,418999
4,72000,10,62,253,298400,196999
5,62000,10,55,268,430900,210999
10,90586,10,57,270,441900,174999
6,59173,10,55,268,430900,197999
14,132407,10,59,319,224600,91999
7,107425,10,59,301,224600,160999
9,73000,10,58,257,398600,150999
9,128000,10,58,257,398600,140999
7,56000,10,58,315,398600,229999
7,60042,10,66,287,178900,164999
7,95009,10,58,315,398600,202999
9,27453,10,57,270,441900,206999
7,81550,10,55,268,430900,195999
8,51312,10,57,277,441900,233999
2,26597,10,55,274,430900,295999
9,129000,10,57,270,441900,192999
2,25651,10,64,262,497100,451999
9,102645,10,56,244,227600,144999
9,93165,10,67,266,1217400,458999
9,67500,10,57,270,441900,207999
4,24394,10,63,259,247900,222999
2,17518,10,62,278,298400,278999
2,18000,10,62,278,298400,261999
5,89000,10,66,287,178900,185999
8,123596,10,81,352,892900,358999
9,106911,10,63,345,247900,130999
7,60000,10,66,287,178900,170999
5,106892,10,66,287,178900,176999
5,34415,10,57,290,441900,270999
4,55608,10,63,259,247900,203999
7,28726,10,78,336,458400,263999
7,82222,10,55,243,430900,161999
8,98161,10,57,277,441900,194999
10,100371,10,67,328,1217400,395999
11,88879,10,74,349,799900,373999
8,83000,10,73,266,1241300,456999
10,42465,10,61,282,699900,332999
10,61000,10,61,282,699900,317999
8,79000,10,57,270,441900,204999
9,100000,10,56,335,227600,148999
2,20082,10,75,317,381400,270999
7,75000,10,66,287,178900,183999
8,127972,10,63,294,247900,135999
5,69874,10,66,263,178900,170999
5,89000,10,66,287,178900,184999
7,89000,10,66,263,178900,167999
6,61000,10,57,267,441900,227999
8,89347,10,56,316,227600,153999
4,75000,10,80,339,678900,451999
10,131000,10,56,251,227600,148999
12,70000,10,57,245,441900,171999
7,92000,10,57,254,441900,225999
10,54000,10,56,251,227600,156999
9,87535,10,56,251,227600,124999
6,70641,10,55,243,430900,209999
9,95804,10,58,312,398600,140999
2,9471,10,63,333,247900,233999
12,77000,10,57,256,441900,180999
10,29500,10,61,329,699900,488999
9,106000,10,56,335,227600,138999
6,76428,10,66,287,178900,179999
7,49000,10,57,292,441900,216999
10,118506,10,71,313,779900,212999
9,56096,10,57,270,441900,196999
10,104579,10,57,270,441900,179999
6,49006,10,61,338,699900,527999
10,48620,10,77,327,1884900,840999
11,127437,10,74,318,799900,354999
8,97150,10,56,321,227600,167999
6,107685,10,55,258,430900,179999
3,33774,10,65,261,788900,585999
7,99110,10,55,243,430900,194999
9,98000,10,57,270,441900,190999
8,65624,10,57,270,441900,200999
2,28747,10,55,265,430900,279999
8,128276,10,56,244,227600,153999
6,42568,10,63,303,247900,170999
7,65773,10,63,303,247900,166999
10,120006,10,56,306,227600,128999
6,87380,10,63,303,247900,164999
11,75000,10,56,316,227600,125999
5,34123,10,63,259,247900,198999
4,49000,10,62,275,298400,193999
4,50000,10,66,263,178900,182999
4,44421,10,59,291,224600,174999
9,56598,10,70,302,622900,241999
5,37000,10,72,295,288400,252999
8,92139,10,57,245,441900,198999
6,58000,10,57,254,441900,251999
7,32027,10,55,268,430900,186999
3,46400,10,62,253,298400,226999
10,90000,10,67,264,1217400,473999
5,54725,10,55,268,430900,200999
9,88000,10,57,270,441900,198999
6,79826,10,57,254,441900,233999
5,59596,10,66,287,178900,166999
5,86000,10,63,258,247900,195999
5,54000,10,55,243,430900,232999
